0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
-0.008935851,0.400482352,0.646618189,0.774126814,0.827663379,0.851823053,1,0.937855625,0.951826105,0.953001811,0.936711759,0.923750602,0.915518941,0.909709201,0.904043316,0.897302464,0.889594936,0.881112969,0.872048796,0.862594654,0.852942778,0.843285402,0.833814162,0.824644634,0.815742791,0.80705715,0.79853623,0.790128549,0.781782624,0.773446975,0.765070125,0.756614144,0.748084182,0.739493929,0.730857075,0.722187312,0.713498328,0.704803814,0.696117462,0.687450839,0.678804337,0.670174678,0.661558584,0.652952774,0.64435397,0.635758891,0.627164259,0.618566976,0.60996559,0.601359517,0.592748182,0.584131009,0.575507423,0.566876848,0.55823871,0.549592624,0.540941427,0.532290626,0.523645809,0.515012563,0.506396475,0.497803132,0.489238122,0.480706733,0.472202843,0.463705644,0.455193358,0.446644206,0.43803641,0.429348193,0.420557776,0.411643605,0.402615662,0.393547767,0.384521446,0.375618224,0.36691963,0.35850719,0.350462429,0.342866857,0.335724023,0.328781896,0.321736144,0.31428244,0.306116452,0.296933853,0.286430311,0.274301498,0.260721041,0.248461953,0.24117667,0.242432724,0.241931094,0.20313109,0.180652069,0.26196263,0.251005318,0.231336625,0.201592357,0.160408316,-0.008935851,-0.205809651,-0.220864268,-0.208176466,-0.200174924,-0.19622571,-0.246676029,-0.248845908,-0.243423619,-0.255816796,-0.269027622,-0.278265243,-0.285189186,-0.29149847,-0.298483027,-0.30622362,-0.31457868,-0.323406636,-0.332565915,-0.341914948,-0.351312164,-0.360615992,-0.369709191,-0.378593425,-0.387306626,-0.395886736,-0.404371694,-0.412799441,-0.421207919,-0.429635068,-0.438115237,-0.446653034,-0.455238371,-0.463861057,-0.472510901,-0.481177712,-0.489851298,-0.498521468,-0.507178492,-0.515819624,-0.524447544,-0.533065073,-0.541675036,-0.550280252,-0.558883545,-0.567487736,-0.576095598,-0.584708203,-0.593324582,-0.60194364,-0.610564285,-0.619185424,-0.627805962,-0.636424808,-0.645040875,-0.653653925,-0.662265327,-0.670876624,-0.679489362,-0.688105084,-0.696725337,-0.705351665,-0.713985611,-0.722627288,-0.73127244,-0.739915985,-0.748552839,-0.757177919,-0.765786141,-0.774372423,-0.782931682,-0.791461962,-0.799977088,-0.808495845,-0.817037022,-0.825619405,-0.834261783,-0.842982945,-0.851801676,-0.860730403,-0.869727008,-0.878721642,-0.887644242,-0.896424742,-0.904993075,-0.913279176,-0.92121298,-0.928755012,-0.936349449,-0.944826495,-0.955027107,-0.966440876,-0.971489643,-0.971875633,-1,-0.87673177,-0.809751153,-0.720157471,-0.604378933,-0.458843748
0.000586968,0.047029468,0.090652236,0.131551988,0.169825437,0.205569297,0.459459156,0.547697725,0.595368983,0.657472442,0.725779674,0.789795573,0.840636955,0.878248759,0.905582734,0.925593158,0.941205188,0.954170107,0.964689654,0.972859495,0.978775295,0.982558032,0.984526585,0.985092959,0.984669705,0.98366937,0.982504504,0.981586814,0.981175811,0.981203484,0.981559319,0.982132799,0.982813411,0.983490638,0.984060177,0.98449644,0.984827877,0.985084003,0.985294328,0.985488366,0.985695626,0.985937986,0.98621282,0.986512595,0.986829778,0.987156833,0.987486229,0.987810605,0.988126527,0.988434449,0.988734988,0.989028761,0.989316389,0.989598487,0.98987628,0.990153941,0.99043654,0.990729147,0.991036831,0.991364665,0.991717506,0.992090054,0.992462513,0.99281398,0.993123553,0.993370326,0.993533398,0.993600196,0.993620698,0.993673306,0.993836564,0.994189013,0.9948092,0.995774955,0.997052908,0.99837858,0.999458701,1,0.999709207,0.99829305,0.995435451,0.990544475,0.982844998,0.971558601,0.955906864,0.935171599,0.909165696,0.877978434,0.841701464,0.800422921,0.752928534,0.694760371,0.62096398,0.526584907,0.406668699,0.256260903,0.240904259,0.225250951,0.209297255,0.19303945,0.000586968,-0.043640146,-0.085366848,-0.124674345,-0.161643844,-0.196356551,-0.452473221,-0.553430352,-0.606000241,-0.667954289,-0.73458669,-0.797132478,-0.847932102,-0.88654743,-0.9154399,-0.937078782,-0.95392709,-0.967719526,-0.978791324,-0.987319009,-0.993479104,-0.997449653,-0.999493286,-1,-0.999370325,-0.998004791,-0.996303928,-0.994668265,-0.993459006,-0.992721711,-0.992350055,-0.992236743,-0.99227448,-0.99235597,-0.992374113,-0.992260663,-0.992032881,-0.991719419,-0.991348928,-0.990950058,-0.990551462,-0.990180253,-0.989843485,-0.989534138,-0.989244904,-0.988968474,-0.988697538,-0.988424787,-0.988144504,-0.987856205,-0.987560481,-0.987257922,-0.986949118,-0.986634659,-0.986315225,-0.985993567,-0.985674531,-0.985363056,-0.985064083,-0.98478255,-0.984523397,-0.984288213,-0.984061866,-0.983824013,-0.983554312,-0.983232419,-0.982837992,-0.982351419,-0.98179044,-0.981227194,-0.980738115,-0.980399637,-0.980288191,-0.980480212,-0.98102273,-0.981736219,-0.982335869,-0.982536291,-0.982052095,-0.98059789,-0.977887274,-0.973460026,-0.966486553,-0.956090019,-0.94139359,-0.921560261,-0.896334887,-0.865903117,-0.830461534,-0.790205674,-0.744082639,-0.687374084,-0.61469239,-0.520649941,-0.399859119,-0.246932305,-0.231250149,-0.215253832,-0.198939307,-0.182302527
-0.00107987,0.083642546,0.150147545,0.200135064,0.235305038,0.257357404,0.116812783,0.120946109,0.188252296,0.188652915,0.181105062,0.188091167,0.203713008,0.221683574,0.237232675,0.250063539,0.260700029,0.269666008,0.277485338,0.284681882,0.291779503,0.299301844,0.307615616,0.316654508,0.326278156,0.336346199,0.346718273,0.357254017,0.367813067,0.378255157,0.38848454,0.398520492,0.408400612,0.418162503,0.427843767,0.437482006,0.447114821,0.456779775,0.466501834,0.476275477,0.486090661,0.49593734,0.505805469,0.515685005,0.525565903,0.535438133,0.545295186,0.555138539,0.564970769,0.574794457,0.584612181,0.594426519,0.604240051,0.614055351,0.623874155,0.633696415,0.643521855,0.653350198,0.663181169,0.67301449,0.682849886,0.692687077,0.702525416,0.71236352,0.722199919,0.73203314,0.741861715,0.751684172,0.761499041,0.771304873,0.781102688,0.790898133,0.800697369,0.810506553,0.820331846,0.830179406,0.840055392,0.84996585,0.859906905,0.869857176,0.879793498,0.889692705,0.899531631,0.909287112,0.91893598,0.92845654,0.937933659,0.947629,0.957820873,0.968567928,0.977800422,0.984749305,0.999591807,1,0.888074359,0.552953662,0.494896217,0.429186329,0.355103246,0.271926216,-0.00107987,-0.227562159,-0.38244706,-0.481559111,-0.540722852,-0.575762822,-0.900763319,-0.994648091,-1,-0.989017804,-0.979889948,-0.970206656,-0.960154858,-0.950238008,-0.940441878,-0.930698812,-0.920945203,-0.91116042,-0.901349739,-0.891518792,-0.881673209,-0.871818624,-0.861960667,-0.852104971,-0.842256732,-0.832416883,-0.822583939,-0.812756388,-0.802932716,-0.793111413,-0.783290965,-0.77346986,-0.763646714,-0.753821317,-0.743994079,-0.734165419,-0.724335754,-0.714505501,-0.70467508,-0.694844906,-0.685015357,-0.675186452,-0.665358034,-0.655529944,-0.645702025,-0.635874117,-0.626046061,-0.616217701,-0.606388906,-0.596559781,-0.586730538,-0.576901392,-0.567072555,-0.557244242,-0.547416666,-0.537590041,-0.527764502,-0.517939611,-0.508114678,-0.498289013,-0.488461925,-0.478632724,-0.468800718,-0.458965218,-0.449125839,-0.439284269,-0.429443054,-0.419604738,-0.409771868,-0.39994699,-0.390132651,-0.380331398,-0.370544536,-0.360765589,-0.35098507,-0.341193483,-0.331381334,-0.321539127,-0.311657368,-0.301726563,-0.291742224,-0.281729148,-0.271722746,-0.261758442,-0.251871662,-0.24209783,-0.232472372,-0.223030712,-0.213752796,-0.204316141,-0.194295717,-0.183292779,-0.172827226,-0.166884762,-0.156671108,-0.121992407,-0.116915557,-0.111451012,-0.105583315,-0.099297006
0.008710538,0.245578928,0.310802113,0.302776065,0.291501304,0.284639936,0.3280052,0.332638227,0.32540763,0.336104892,0.348514283,0.356996262,0.363118972,0.368535973,0.374568094,0.381344333,0.388726927,0.396578115,0.404760137,0.413135231,0.421565636,0.42991359,0.438060715,0.446002453,0.453775669,0.461417286,0.468964226,0.476453411,0.483921765,0.491406211,0.498940883,0.506532068,0.514170038,0.521844874,0.529546655,0.537265463,0.544991378,0.552714481,0.560425195,0.568120369,0.575802557,0.583474506,0.591138967,0.598798689,0.606456421,0.614114914,0.621776882,0.629443494,0.637113821,0.644786782,0.652461296,0.660136283,0.667810661,0.675483349,0.683153272,0.690820135,0.698485301,0.706150348,0.713816848,0.721486379,0.729160515,0.736840831,0.744528902,0.752224977,0.759924794,0.767623136,0.775314786,0.782994527,0.790657143,0.798297416,0.805910129,0.813492955,0.821059629,0.828629437,0.83622167,0.843855617,0.851550572,0.859325822,0.867200661,0.875188527,0.883247896,0.891307127,0.899294277,0.907137397,0.914764542,0.922103766,0.929083122,0.935658582,0.942270522,0.949769543,0.959019202,0.969586935,0.973818774,0.972864933,1,0.882147323,0.815740616,0.726086129,0.609377114,0.461806824,0.008710538,-0.407250539,-0.654048117,-0.779189265,-0.83018105,-0.854313267,-1,-0.938876972,-0.954893059,-0.956668225,-0.941043533,-0.929038476,-0.921841011,-0.917079667,-0.912418549,-0.906648305,-0.899889823,-0.892340658,-0.884198367,-0.875660506,-0.86692463,-0.858188297,-0.849648216,-0.841418433,-0.8334621,-0.82572631,-0.818158153,-0.81070472,-0.803313103,-0.795930394,-0.788503697,-0.780995288,-0.773411349,-0.765765958,-0.758073194,-0.750347136,-0.742601862,-0.734851452,-0.727109985,-0.719389079,-0.711688744,-0.704005578,-0.696336176,-0.688677131,-0.68102504,-0.673376498,-0.6657281,-0.658076674,-0.650420887,-0.642760272,-0.635094366,-0.627422706,-0.61974483,-0.612060275,-0.60436858,-0.596669507,-0.588965953,-0.581263118,-0.573566256,-0.56588062,-0.558211464,-0.550564041,-0.542943603,-0.535355003,-0.527791476,-0.520233173,-0.512659545,-0.505050044,-0.497384121,-0.489641228,-0.481800815,-0.473842733,-0.465780163,-0.457684249,-0.449631939,-0.441700179,-0.433965915,-0.426506095,-0.419397664,-0.412717447,-0.40645591,-0.400366213,-0.394161105,-0.387553336,-0.380255655,-0.371980813,-0.362441559,-0.351350644,-0.338977076,-0.328075161,-0.322093027,-0.324300689,-0.32293794,-0.284189998,-0.270181433,-0.336941781,-0.320481933,-0.294818797,-0.258664689,-0.210731924
0.028056784,0.409706144,0.652361324,0.788990397,0.852561436,0.876042514,0.984884365,1,0.98649357,0.982175704,0.975993454,0.967838489,0.960264784,0.953262193,0.946393961,0.939403606,0.932294397,0.925089796,0.917813266,0.91048827,0.90313827,0.895786729,0.888457063,0.881164068,0.873903879,0.866670192,0.859456703,0.852257107,0.845065102,0.837874382,0.830678645,0.823473187,0.816258641,0.809036752,0.801809265,0.794577925,0.787344476,0.780110664,0.772878233,0.765648625,0.758421693,0.751196772,0.743973196,0.736750302,0.729527422,0.722303893,0.715079049,0.707852341,0.700624188,0.693395493,0.686167166,0.678940114,0.671715245,0.664493465,0.657275684,0.650062662,0.642853047,0.635643911,0.628432284,0.621215198,0.613989685,0.606752778,0.599501506,0.592233131,0.584951243,0.577666451,0.570389725,0.563132038,0.555904359,0.548717662,0.541582917,0.534510835,0.527493689,0.520493392,0.51346903,0.506379689,0.499184451,0.491842404,0.484312631,0.476554352,0.468576723,0.460513361,0.452516949,0.444740169,0.437335705,0.43045624,0.424254457,0.418883039,0.413974843,0.407150161,0.395601352,0.384439982,0.392903401,0.391546917,0.340388416,0.471425486,0.443741035,0.398968592,0.334652793,0.248338278,0.028056784,-0.231328198,-0.262737233,-0.270742799,-0.277800387,-0.283978407,-0.313325485,-0.318730354,-0.32619838,-0.3340732,-0.341135053,-0.348180858,-0.355422366,-0.362743262,-0.370044964,-0.377312261,-0.384551481,-0.39176895,-0.398970994,-0.40616394,-0.413354113,-0.420547841,-0.427750659,-0.434962943,-0.442182997,-0.449409121,-0.456639615,-0.463872779,-0.471106911,-0.478340311,-0.485571398,-0.492799868,-0.500026193,-0.507250855,-0.514474338,-0.521697125,-0.528919698,-0.536142541,-0.543366117,-0.550590531,-0.557815562,-0.565040975,-0.572266539,-0.579492021,-0.586717187,-0.593941804,-0.601165647,-0.608388764,-0.615611572,-0.622834515,-0.630058035,-0.637282575,-0.644508578,-0.651736487,-0.65896674,-0.666199166,-0.673432374,-0.680664828,-0.687894992,-0.695121329,-0.702342303,-0.709556378,-0.716762019,-0.723959247,-0.731152861,-0.738348569,-0.745552082,-0.75276911,-0.760005362,-0.76726655,-0.774558382,-0.781882837,-0.789223975,-0.796560481,-0.803871043,-0.811134347,-0.818329078,-0.825433923,-0.832427569,-0.839296964,-0.846092295,-0.852892959,-0.859778511,-0.866828505,-0.874122496,-0.881740038,-0.889760686,-0.898195501,-0.906174501,-0.912216248,-0.916286213,-0.927046486,-0.944130445,-0.930053749,-1,-0.809323049,-0.7331412,-0.642478871,-0.536257781,-0.41339965
-0.009321404,0.347472612,0.583130944,0.724506514,0.798452245,0.831821059,1,0.943177716,0.948461521,0.951746663,0.938109403,0.925682071,0.917301801,0.911122158,0.905302666,0.898664306,0.891233032,0.883162732,0.874607292,0.865720601,0.856656545,0.847569014,0.838611829,0.829892674,0.821392057,0.813068766,0.80488159,0.796789314,0.788750727,0.780724616,0.772669767,0.764553109,0.756376326,0.748150377,0.739886222,0.731594822,0.723287136,0.714974125,0.706666749,0.698374669,0.690098844,0.681836656,0.673585472,0.665342664,0.6571056,0.64887165,0.640638183,0.632402687,0.624163923,0.615921447,0.607674821,0.599423611,0.591167381,0.582905696,0.57463812,0.56636434,0.558086455,0.549808759,0.541535626,0.533271432,0.525020551,0.516787358,0.508576228,0.500391328,0.492228105,0.484070307,0.475900867,0.467702715,0.45945878,0.451151994,0.442765286,0.434281776,0.425709578,0.417106683,0.408537,0.400064439,0.391752908,0.383666316,0.375868574,0.368423549,0.361329508,0.354385541,0.347353073,0.33999353,0.332068341,0.323338931,0.313566728,0.302513158,0.290376064,0.27941246,0.272486108,0.272328963,0.269453529,0.235725188,0.22179383,0.275464831,0.261856426,0.240645767,0.210763384,0.171139807,-0.009321404,-0.204647945,-0.25753346,-0.250628221,-0.241515863,-0.236068005,-0.274168457,-0.279682678,-0.27565421,-0.286497696,-0.298651404,-0.307542103,-0.314486712,-0.320865688,-0.327767003,-0.33528602,-0.343307725,-0.351717107,-0.360399151,-0.369238846,-0.378121179,-0.386931138,-0.395571868,-0.404042544,-0.412373974,-0.42059698,-0.428742389,-0.436841026,-0.444923714,-0.453021279,-0.461161687,-0.469348821,-0.477574489,-0.485830412,-0.494108308,-0.502399896,-0.510696897,-0.518991029,-0.527274415,-0.535544947,-0.543804812,-0.552056304,-0.560301714,-0.568543335,-0.576783458,-0.585024376,-0.593268328,-0.601516102,-0.609766898,-0.618019834,-0.626274028,-0.634528597,-0.64278266,-0.651035334,-0.659285748,-0.667533792,-0.675780588,-0.684027369,-0.69227537,-0.700525824,-0.708779965,-0.717039027,-0.72530424,-0.733575441,-0.741849078,-0.750121095,-0.758387436,-0.766644045,-0.774886865,-0.78311184,-0.791314913,-0.799495415,-0.807665369,-0.815839768,-0.824033607,-0.832261881,-0.840539583,-0.848881709,-0.857303252,-0.865811311,-0.874366762,-0.882913711,-0.891396239,-0.899758429,-0.907944361,-0.915898118,-0.923563783,-0.930931919,-0.9384309,-0.946729433,-0.956498386,-0.966706944,-0.97076707,-0.974101019,-1,-0.824989697,-0.75547114,-0.668373181,-0.561593731,-0.433030703
-0.000713707,0.281758413,0.44641548,0.531286654,0.574401095,0.611640593,0.952585189,1,0.983474448,0.970597557,0.962977487,0.959348188,0.95844361,0.958997704,0.95974442,0.959436167,0.957484989,0.954127729,0.949653239,0.944350372,0.93850798,0.932414916,0.926360032,0.920626656,0.915334532,0.9104165,0.905795187,0.90139322,0.897133227,0.892937835,0.888729671,0.884433208,0.880018852,0.875504986,0.870912245,0.866261264,0.861572679,0.856867124,0.852165234,0.847487049,0.842839958,0.83821928,0.83361985,0.829036504,0.824464076,0.819897402,0.815331318,0.810760804,0.806183493,0.801599331,0.797008342,0.79241055,0.787805977,0.78319465,0.77857659,0.773951992,0.769323731,0.764696819,0.760076328,0.755467329,0.750874895,0.746304098,0.741760009,0.737246687,0.732754223,0.728262532,0.723751301,0.719200214,0.714588959,0.70989722,0.705104684,0.700195563,0.695208916,0.690220268,0.685305802,0.6805417,0.676004145,0.671769319,0.667913407,0.664492862,0.661353062,0.658211391,0.654783439,0.650784798,0.645931059,0.639937812,0.63252065,0.62349208,0.613584881,0.604040298,0.596104929,0.591025372,0.590048225,0.594420084,0.599455983,0.458370172,0.416568139,0.36663257,0.307793692,0.239281732,-0.000713707,-0.190334003,-0.324730745,-0.413919289,-0.467914992,-0.49673321,-0.610211129,-0.586375397,-0.564499655,-0.558411905,-0.564432719,-0.578882668,-0.598082324,-0.618352258,-0.636028843,-0.648949226,-0.657666818,-0.663021086,-0.665851496,-0.666997515,-0.66729861,-0.667594249,-0.668718604,-0.671128047,-0.674655891,-0.679077215,-0.684167103,-0.689700634,-0.695452892,-0.701198958,-0.706715857,-0.711888361,-0.716763286,-0.721400825,-0.725861174,-0.730204526,-0.734491075,-0.738781014,-0.743133847,-0.7475786,-0.752102451,-0.756689544,-0.761324023,-0.765990032,-0.770671715,-0.775353215,-0.780018901,-0.784661226,-0.789282782,-0.793886802,-0.798476519,-0.803055168,-0.807625982,-0.812192194,-0.816757034,-0.821323591,-0.825894791,-0.830473555,-0.835062801,-0.839665448,-0.844284415,-0.848922621,-0.853582652,-0.858258751,-0.862936419,-0.867600746,-0.872236823,-0.876829739,-0.881364584,-0.885826449,-0.890202068,-0.894513242,-0.898815341,-0.903165081,-0.907619183,-0.912234363,-0.917067341,-0.922174834,-0.927606068,-0.93327315,-0.938968172,-0.944479176,-0.949594203,-0.954101294,-0.957788489,-0.96044383,-0.961893524,-0.962569049,-0.96338595,-0.965273316,-0.969160239,-0.975975808,-0.986649114,-1,-0.954316968,-0.628718372,-0.565588556,-0.490611715,-0.402041841,-0.298132927
0.001210362,0.252433101,0.417845453,0.516389028,0.567005432,0.588636275,0.708358592,0.676637588,0.69053726,0.709858772,0.719550083,0.722173996,0.720404663,0.716916235,0.71435157,0.714089164,0.715836808,0.719187751,0.723735243,0.729072531,0.734792864,0.740489491,0.745759699,0.750401223,0.754500589,0.758166773,0.76150875,0.764635495,0.767655984,0.77067919,0.773813276,0.777115732,0.780564391,0.784130108,0.787783732,0.791496118,0.795238117,0.798980582,0.802694521,0.806363634,0.809993394,0.813591422,0.817165336,0.820722757,0.824271303,0.827818595,0.831372225,0.83493689,0.838511857,0.842095796,0.845687373,0.849285259,0.852888122,0.856494631,0.860103451,0.863712961,0.867320941,0.8709251,0.874523146,0.878112789,0.881691736,0.885257696,0.888808394,0.892345145,0.895877337,0.899415461,0.902970008,0.906551469,0.910170334,0.913837094,0.917562204,0.921343066,0.925144891,0.928928014,0.932652766,0.936279482,0.939768495,0.943080139,0.946174818,0.94905803,0.951857452,0.954721257,0.957797619,0.961234711,0.965180705,0.969783775,0.975191911,0.981305539,0.987287277,0.992162908,0.994958215,0.99469898,0.991732057,0.999259381,1,0.718216995,0.648222063,0.565098052,0.467414568,0.353741221,0.001210362,-0.316889129,-0.513569373,-0.622444425,-0.677128336,-0.711214932,-1,-0.997407991,-0.992546331,-0.991074587,-0.988728161,-0.985395015,-0.981389855,-0.977027386,-0.972622314,-0.968445142,-0.964528035,-0.960823189,-0.957282735,-0.953858811,-0.950503549,-0.947169086,-0.943807554,-0.94037771,-0.936877778,-0.933320549,-0.929718836,-0.926085453,-0.922433214,-0.918774933,-0.915123424,-0.911489925,-0.907875275,-0.904276099,-0.90068901,-0.89711062,-0.89353754,-0.889966384,-0.886393764,-0.882816647,-0.879234603,-0.875648357,-0.872058642,-0.868466188,-0.864871727,-0.861275991,-0.857679711,-0.854083597,-0.8504882,-0.846893987,-0.843301427,-0.839710989,-0.836123142,-0.832538353,-0.828957091,-0.825379619,-0.821804333,-0.818228636,-0.814649918,-0.811065571,-0.807472989,-0.803869562,-0.800252684,-0.796620478,-0.792978518,-0.789336714,-0.785705031,-0.782093434,-0.778511886,-0.774970353,-0.7714788,-0.768044803,-0.764648711,-0.761253547,-0.757822057,-0.754316989,-0.750701089,-0.746937103,-0.742987777,-0.738823531,-0.734513511,-0.730195384,-0.726008199,-0.722091005,-0.71858285,-0.715622784,-0.713349854,-0.711863952,-0.710693846,-0.708936083,-0.705676512,-0.700000984,-0.69103341,-0.683919218,-0.692400109,-0.564924955,-0.516304628,-0.455434866,-0.380834497,-0.291022348
0.000674843,0.102132492,0.127629495,0.135755546,0.138654809,0.140833321,0.145023146,0.155093389,0.168361566,0.179767649,0.189637792,0.198501642,0.206888845,0.215328802,0.224203545,0.233498539,0.243133221,0.253027031,0.263099406,0.273269784,0.283457605,0.293582316,0.303584891,0.313473739,0.323270437,0.332996563,0.342673695,0.352323412,0.36196729,0.371626908,0.381318868,0.391041575,0.400789275,0.410556214,0.420336638,0.430124794,0.439914927,0.449701284,0.459479233,0.469248939,0.479011851,0.488769417,0.498523085,0.508274303,0.518024519,0.527775181,0.53752754,0.54728186,0.557038098,0.566796211,0.576556154,0.586317884,0.596081358,0.605846531,0.615613224,0.625380449,0.635146929,0.644911386,0.654672539,0.664429111,0.674179823,0.683923396,0.693659146,0.703390503,0.713122628,0.72286069,0.73260986,0.742375306,0.752162197,0.761975703,0.771819127,0.781680552,0.791540624,0.80137994,0.811179097,0.820918692,0.830579323,0.840141586,0.849591724,0.858970899,0.868351201,0.877805067,0.887404934,0.89722324,0.907332421,0.917804914,0.928686263,0.939707492,0.950395803,0.960274965,0.968868742,0.975735407,0.983883905,1,0.959423937,0.633909452,0.570371041,0.494851107,0.405582888,0.300799619,0.000674843,-0.284419022,-0.450437889,-0.535868994,-0.579199574,-0.616699205,-0.957685877,-1,-0.981619796,-0.974044975,-0.968208514,-0.960029783,-0.950107843,-0.939088551,-0.927617764,-0.916336676,-0.905610069,-0.895376177,-0.885536763,-0.875993589,-0.86664842,-0.857403018,-0.848159146,-0.838819036,-0.829326869,-0.8197013,-0.809968644,-0.800155217,-0.790287332,-0.780391305,-0.770493449,-0.760620012,-0.750787156,-0.740990396,-0.731222715,-0.721477099,-0.711746533,-0.702024001,-0.692302488,-0.682574987,-0.67283685,-0.663089019,-0.653333247,-0.643571283,-0.633804882,-0.624035793,-0.614265768,-0.60449656,-0.594729503,-0.58496479,-0.57520242,-0.56544239,-0.555684698,-0.545929342,-0.536176321,-0.526425631,-0.516676914,-0.506928659,-0.497179128,-0.487426582,-0.477669284,-0.467905495,-0.458133475,-0.448351488,-0.438559343,-0.428762646,-0.418968358,-0.40918344,-0.399414853,-0.389669558,-0.379954516,-0.370276689,-0.360638003,-0.351018366,-0.341391659,-0.331731769,-0.322012577,-0.312207967,-0.302291825,-0.292238032,-0.282036413,-0.27175841,-0.261501519,-0.251363249,-0.241441107,-0.231832601,-0.222635239,-0.213946529,-0.205784064,-0.197685448,-0.189009915,-0.179116404,-0.16736385,-0.153357492,-0.143221795,-0.140203513,-0.137753347,-0.134430808,-0.126584058,-0.099534004
-0.000161263,0.133548034,0.243809369,0.33318412,0.404233668,0.45951939,0.691187304,0.875716627,0.958859442,0.994777705,1,0.989598162,0.981977206,0.9746487,0.966704112,0.958321918,0.949684512,0.940974291,0.932362613,0.923898762,0.915556133,0.907306977,0.899123548,0.890978097,0.882842877,0.874690139,0.866498174,0.858268726,0.850009233,0.841727131,0.833429859,0.825124854,0.816819553,0.808521333,0.800234044,0.791956153,0.783685675,0.775420625,0.767159018,0.758898868,0.750638189,0.742375121,0.734109219,0.725840954,0.717570811,0.709299274,0.701026827,0.692753955,0.684481142,0.676208804,0.667937068,0.659665993,0.651395638,0.643126061,0.634857319,0.626589471,0.61832257,0.61005639,0.601790264,0.593523486,0.585255351,0.576985151,0.568712181,0.560435734,0.552155269,0.543872203,0.535589258,0.527309178,0.519034706,0.510768587,0.502513564,0.494272382,0.486045711,0.47782556,0.469601682,0.46136383,0.453101755,0.444805211,0.436463948,0.428067972,0.419624652,0.411169617,0.402741094,0.394377308,0.386116487,0.377996854,0.370056637,0.362321147,0.35465279,0.346802466,0.338518907,0.329550844,0.319766092,0.311706947,0.304352548,0.216149436,0.195742494,0.172277225,0.14552434,0.115254548,-0.000161263,-0.083481042,-0.146037667,-0.19097513,-0.221437423,-0.240568536,-0.305283269,-0.31070311,-0.318316604,-0.331301519,-0.341744492,-0.350056924,-0.357020882,-0.363418432,-0.370024892,-0.377268526,-0.385070565,-0.393312046,-0.401874004,-0.410637477,-0.4194835,-0.428293111,-0.436955422,-0.445447496,-0.453800428,-0.462046099,-0.470216391,-0.478343186,-0.486458365,-0.49459381,-0.502774375,-0.510997972,-0.519256056,-0.527540085,-0.535841514,-0.544151802,-0.552462405,-0.560764852,-0.569054751,-0.577333862,-0.585604453,-0.593868794,-0.602129154,-0.610387801,-0.618647005,-0.626908894,-0.63517399,-0.6434418,-0.651711812,-0.659983516,-0.668256401,-0.676529956,-0.68480367,-0.693077079,-0.7013499,-0.709621896,-0.717892832,-0.726162469,-0.734430573,-0.742696905,-0.75096124,-0.759223973,-0.767486466,-0.775750165,-0.784016518,-0.79228697,-0.800562968,-0.808845959,-0.817137053,-0.825433376,-0.833729445,-0.842019729,-0.850298698,-0.858560822,-0.866800572,-0.875012416,-0.883195064,-0.891364677,-0.899541912,-0.907747425,-0.916001874,-0.924325914,-0.932740202,-0.941264544,-0.949862248,-0.958405745,-0.966759246,-0.974786962,-0.982356026,-0.990142834,-1,-0.997267461,-0.957900024,-0.86738722,-0.717460794,-0.412721535,-0.371996163,-0.328591888,-0.282391339,-0.233277147
